image_name	wing_shape	back_pattern	upper_tail_color	bill_shape	upperparts_color	underparts_color	under_tail_color	tail_shape	throat_color	wing_pattern	nape_color	belly_color	tail_pattern	belly_pattern	primary_color	leg_color	bill_length	bill_color	size	crown_color	wing_color	back_color	breast_color	breast_pattern	eye_color	forehead_color	y_pred	y_true
White_Breasted_Kingfisher_0030_73335.jpg	2	4	1	2	1	3	3	0	4	4	3	3	4	1	3	2	1	2	2	3	1	1	4	1	3	3	2	2
Great_Crested_Flycatcher_0023_29481.jpg	0	1	3	5	3	1	3	2	3	0	2	1	3	0	3	3	3	3	2	2	3	2	0	0	3	2	0	0
Magnolia_Warbler_0113_166401.jpg	5	1	3	5	1	1	0	0	1	1	1	1	0	3	3	0	3	3	2	1	1	3	1	3	3	1	6	6
Cactus_Wren_0073_185670.jpg	0	2	3	5	3	3	3	0	3	2	3	3	2	2	3	2	3	3	2	3	3	3	3	2	3	3	8	8
Black_Tern_0055_144607.jpg	2	1	3	2	3	3	3	5	3	1	3	3	1	1	3	3	1	3	3	3	3	3	3	1	3	3	4	4
Red_Bellied_Woodpecker_0050_180751.jpg	0	2	3	2	3	3	3	0	4	2	4	3	2	3	4	3	1	3	2	1	3	3	3	3	3	4	7	7
Elegant_Tern_0050_150521.jpg	5	4	4	2	3	4	3	5	4	4	4	4	4	1	4	3	1	2	2	3	3	3	4	1	3	3	4	4
Vermilion_Flycatcher_0002_42390.jpg	0	1	0	5	3	1	3	3	1	1	3	1	0	1	1	3	1	3	2	1	3	3	1	1	3	1	0	0
Black_Tern_0064_143990.jpg	5	1	3	2	3	0	3	3	0	1	3	0	1	0	3	0	1	3	3	3	3	3	0	0	3	3	4	4
Cactus_Wren_0078_185899.jpg	2	2	3	5	3	3	3	3	1	2	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	8	8
Ring_Billed_Gull_0125_51307.jpg	1	4	3	1	3	4	3	5	3	4	3	4	4	1	3	1	1	1	1	3	3	3	3	2	1	3	1	1
Herring_Gull_0052_46810.jpg	2	0	3	1	3	4	3	6	4	4	4	4	4	1	3	2	1	1	1	4	3	0	4	1	3	4	1	1
Blue_Winged_Warbler_0005_162095.jpg	4	4	1	5	1	1	1	3	3	4	3	1	4	4	1	3	3	3	2	3	1	1	1	4	3	3	6	6
White_Eyed_Vireo_0061_159042.jpg	0	1	3	5	3	2	3	5	3	4	2	2	1	1	2	3	1	3	2	3	3	3	3	1	3	2	0	5
Philadelphia_Vireo_0007_156617.jpg	1	3	0	2	0	3	0	0	3	1	3	3	1	1	3	0	3	3	2	3	3	3	3	1	3	3	5	5
Forsters_Tern_0077_152255.jpg	1	0	4	2	3	4	4	3	4	3	3	4	1	1	3	1	1	3	3	3	3	0	4	1	3	3	4	4
Cerulean_Warbler_0078_163271.jpg	3	3	2	5	2	2	2	2	4	4	3	2	4	3	2	2	3	3	2	2	2	0	2	1	3	2	6	6
American_Three_Toed_Woodpecker_0040_796180.jpg	0	2	3	5	3	4	3	6	4	2	3	3	2	0	3	0	1	3	2	3	3	3	4	0	3	3	7	7
Cactus_Wren_0004_185797.jpg	0	3	0	5	0	3	0	3	3	2	3	3	2	2	3	3	1	3	2	3	3	3	3	4	3	0	8	8
American_Three_Toed_Woodpecker_0006_179838.jpg	4	2	3	5	3	4	3	3	4	2	3	4	1	1	3	3	1	3	2	3	3	3	4	1	3	3	7	7
Red_Bellied_Woodpecker_0023_181958.jpg	1	2	3	2	3	3	3	4	3	2	3	4	2	1	3	3	1	3	2	3	3	3	3	1	3	1	7	7
Rock_Wren_0036_189245.jpg	1	4	3	1	3	3	3	2	3	4	3	3	4	4	3	3	1	3	2	3	3	3	3	4	3	3	3	8
California_Gull_0008_40942.jpg	0	4	0	1	3	4	3	3	4	1	4	4	4	1	4	2	1	2	2	4	3	4	4	1	1	4	1	1
Artic_Tern_0039_141390.jpg	1	1	3	2	4	4	3	0	4	1	4	4	4	1	4	2	1	2	2	3	4	4	4	1	3	3	4	4
Artic_Tern_0035_143366.jpg	4	3	2	5	4	4	2	5	4	3	4	4	3	1	4	1	1	3	2	3	2	4	4	1	3	3	4	4
Belted_Kingfisher_0079_70524.jpg	0	0	0	2	0	2	3	6	4	0	4	4	0	4	1	3	1	1	2	1	0	0	3	4	3	1	2	2
Warbling_Vireo_0081_158344.jpg	0	0	0	5	0	4	0	3	4	0	0	4	0	1	3	3	3	3	2	0	0	0	4	1	3	0	5	5
Pied_Kingfisher_0051_71429.jpg	0	1	4	2	3	4	3	2	4	4	4	4	1	1	3	3	1	3	2	3	3	4	3	4	3	3	2	2
Pied_Kingfisher_0047_72401.jpg	1	2	4	2	3	4	3	2	4	3	4	4	3	1	3	3	1	3	2	4	3	3	3	4	3	3	2	2
Golden_Winged_Warbler_0071_164370.jpg	3	1	3	5	3	4	3	3	3	4	3	0	1	0	3	3	3	3	2	3	3	3	0	0	3	1	6	6
Warbling_Vireo_0019_158313.jpg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	5	5
Ivory_Gull_0061_49416.jpg	1	1	4	3	4	4	4	3	4	1	4	4	1	1	4	3	1	3	3	4	4	4	4	1	3	4	1	1
Yellow_Bellied_Flycatcher_0035_795464.jpg	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	3	3	2	0	0	0	0	0	0	0	0	0
Chestnut_Sided_Warbler_0014_163801.jpg	0	4	3	2	3	4	1	2	4	4	3	3	4	4	1	2	3	2	2	1	1	1	4	1	3	1	6	6
Winter_Wren_0077_190366.jpg	0	2	0	5	3	3	3	2	3	2	3	3	2	2	3	2	3	3	2	3	3	3	3	2	3	3	8	8
Vermilion_Flycatcher_0044_42305.jpg	1	0	1	5	3	1	3	3	1	1	1	1	1	1	1	3	3	3	2	1	3	0	1	1	3	1	0	0
Black_Tern_0097_144724.jpg	1	1	0	2	0	3	0	0	3	1	3	3	0	1	3	3	1	3	2	3	3	3	3	1	3	3	4	4
Herring_Gull_0141_47184.jpg	1	2	3	2	4	4	3	5	3	2	3	4	1	2	3	2	1	3	3	3	3	4	4	2	3	3	1	1
Black_Throated_Blue_Warbler_0024_161619.jpg	0	1	0	5	3	4	3	3	3	1	3	4	3	1	3	3	3	3	2	3	3	3	4	1	3	3	2	6
Carolina_Wren_0108_186089.jpg	1	1	0	5	3	2	0	6	4	3	3	4	1	4	3	2	1	3	2	3	3	3	3	1	3	3	8	8
Prairie_Warbler_0029_172618.jpg	0	0	0	2	3	1	3	0	1	3	0	1	0	1	3	3	3	3	2	1	3	0	1	2	3	1	6	6
Heermann_Gull_0020_45409.jpg	0	4	0	3	3	3	3	1	4	1	3	3	4	1	3	3	1	1	1	3	3	3	3	1	3	3	1	1
Least_Flycatcher_0010_30149.jpg	0	0	0	5	3	3	3	0	3	1	3	3	0	1	3	3	3	2	2	0	3	0	3	1	3	3	0	0
Red_Cockaded_Woodpecker_0039_794736.jpg	0	4	3	2	3	0	0	3	3	4	3	0	1	0	3	0	1	3	3	3	3	3	0	0	3	3	7	7
House_Wren_0130_187109.jpg	0	0	0	5	0	2	3	6	2	3	2	2	3	1	3	2	3	3	2	2	3	0	2	1	3	2	8	8
Henslow_Sparrow_0033_796605.jpg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	3	3
Warbling_Vireo_0052_158534.jpg	1	3	0	5	3	4	3	3	4	3	3	4	0	1	4	3	3	3	2	3	3	3	4	1	3	3	5	5
White_Breasted_Kingfisher_0063_73365.jpg	2	1	1	2	1	3	1	0	4	4	3	3	0	1	3	1	1	1	2	3	3	1	4	1	3	3	2	2
Harris_Sparrow_0041_116611.jpg	2	4	0	2	3	4	0	0	3	3	2	4	0	4	3	2	3	2	2	3	3	3	4	4	3	3	3	3
Black_Throated_Sparrow_0013_107005.jpg	2	4	3	2	3	3	3	5	3	4	3	3	4	1	3	3	3	3	2	3	3	3	3	1	3	3	3	3
Glaucous_Winged_Gull_0014_44832.jpg	3	4	4	5	4	4	0	3	4	4	4	4	4	1	4	2	3	3	3	4	4	4	4	1	3	4	1	1
Great_Crested_Flycatcher_0066_29488.jpg	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	3	2	0	0	0	0	0	3	0	0	0
Pileated_Woodpecker_0002_180024.jpg	2	1	3	2	3	0	0	3	4	1	3	0	1	0	3	3	1	3	3	1	3	3	0	0	3	3	7	7
Least_Flycatcher_0061_30429.jpg	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	3	3	2	0	0	0	0	0	3	0	0	0
Nelson_Sharp_Tailed_Sparrow_0024_118010.jpg	0	4	0	2	3	3	3	3	3	4	3	3	1	4	3	3	3	3	2	3	3	3	4	4	3	3	3	3
Yellow_Throated_Vireo_0072_794969.jpg	0	0	0	5	0	1	3	3	1	0	1	4	4	1	3	3	3	3	2	1	0	0	1	1	3	1	5	5
White_Breasted_Kingfisher_0067_73300.jpg	4	3	1	2	1	3	1	5	4	3	3	3	1	3	3	3	2	3	2	3	1	1	3	3	3	3	2	2
Acadian_Flycatcher_0044_795624.jpg	1	1	3	5	3	0	3	5	3	2	3	0	1	0	3	3	3	3	2	3	3	3	0	0	3	3	0	0
Ring_Billed_Gull_0055_51156.jpg	4	1	4	1	3	4	4	6	4	1	4	4	1	1	3	1	1	1	3	4	3	3	4	1	1	4	1	1
Ivory_Gull_0018_49988.jpg	1	1	4	3	4	4	4	3	4	1	4	4	1	1	4	3	1	3	3	4	4	4	4	1	4	4	1	1
Green_Kingfisher_0059_71119.jpg	1	2	3	2	2	2	3	0	4	3	4	3	2	2	2	2	1	3	2	2	2	2	2	2	3	2	2	2
Red_Headed_Woodpecker_0076_183288.jpg	0	1	3	5	3	4	4	0	1	4	1	4	1	0	3	3	1	3	2	1	3	3	4	0	3	1	7	7
Worm_Eating_Warbler_0087_175978.jpg	2	1	3	5	3	3	3	3	3	1	3	3	1	1	3	2	3	3	2	3	3	3	0	0	3	3	6	6
White_Eyed_Vireo_0022_159037.jpg	3	0	0	2	3	1	3	3	4	4	1	1	1	1	3	3	3	3	2	1	3	0	4	1	3	3	5	5
Warbling_Vireo_0016_158681.jpg	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	5	5
Henslow_Sparrow_0018_116834.jpg	0	0	0	5	0	3	0	0	3	0	1	4	0	1	2	2	3	2	2	3	0	0	3	3	3	3	3	3
Green_Kingfisher_0092_71106.jpg	0	1	0	2	3	0	0	2	4	2	4	0	2	0	3	3	1	3	2	3	3	3	2	1	3	3	2	2
Downy_Woodpecker_0123_184692.jpg	1	2	3	5	3	4	4	4	2	2	4	4	4	0	3	0	3	3	2	3	3	3	4	0	3	3	7	7
Philadelphia_Vireo_0046_794798.jpg	3	1	3	2	3	4	3	3	1	1	3	4	1	1	3	3	3	2	2	3	3	3	4	1	3	3	0	5
Black_Tern_0079_143998.jpg	4	2	3	5	3	3	2	1	2	1	2	4	4	3	2	2	2	3	1	1	3	3	3	3	1	3	4	4
Herring_Gull_0103_45996.jpg	4	1	4	1	3	4	3	5	4	1	4	4	3	1	4	4	1	1	3	4	3	3	4	1	1	4	1	1
Ivory_Gull_0052_50013.jpg	4	2	3	1	3	4	3	4	3	2	4	4	2	1	4	3	1	3	3	4	3	3	4	1	3	3	1	1
White_Breasted_Kingfisher_0056_73353.jpg	2	1	3	2	3	3	3	6	3	4	3	3	1	4	3	3	1	3	2	3	3	3	3	4	3	3	2	2
Magnolia_Warbler_0114_165467.jpg	5	1	0	5	3	1	4	0	1	4	3	1	4	1	3	0	3	3	2	3	3	0	1	3	3	3	6	6
Nelson_Sharp_Tailed_Sparrow_0030_118064.jpg	1	3	2	5	1	0	2	1	2	3	3	0	1	0	2	3	1	3	2	2	2	2	0	0	3	3	3	3
Ringed_Kingfisher_0082_72955.jpg	0	2	0	2	3	0	3	0	4	2	3	0	0	0	3	3	2	3	2	3	3	3	0	0	3	2	2	2
Heermann_Gull_0023_45686.jpg	4	1	3	1	3	3	3	5	4	1	4	3	1	1	3	3	1	1	3	4	3	3	3	1	3	4	1	1
Savannah_Sparrow_0043_119362.jpg	1	0	0	2	2	4	0	3	2	4	3	4	0	4	3	2	1	2	2	0	3	0	3	4	3	0	3	3
Glaucous_Winged_Gull_0002_44612.jpg	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	1	1
Common_Tern_0049_149159.jpg	4	1	4	2	4	4	4	2	4	1	3	4	1	1	4	1	1	3	2	3	4	4	4	1	3	3	4	4
Philadelphia_Vireo_0085_794757.jpg	0	1	0	5	3	4	0	0	4	1	3	4	0	1	3	3	3	3	2	3	3	3	4	1	3	3	5	5
Caspian_Tern_0068_146615.jpg	1	1	0	2	4	4	4	4	4	4	4	4	1	1	4	3	1	1	3	3	3	4	4	1	0	3	4	4
Brewer_Sparrow_0028_107467.jpg	2	3	3	2	3	2	3	2	3	3	3	2	3	1	3	0	3	3	2	3	3	3	3	1	3	3	3	3
Chipping_Sparrow_0110_108974.jpg	5	2	3	2	2	4	4	3	4	2	3	4	4	1	4	2	3	3	2	0	2	0	4	1	3	0	3	3
Warbling_Vireo_0017_158271.jpg	0	0	0	5	0	1	0	0	4	4	1	1	0	1	1	0	3	2	2	2	2	0	2	1	3	2	5	5
House_Wren_0046_187477.jpg	0	1	3	5	3	2	3	0	2	3	3	2	3	1	3	2	3	3	2	3	3	3	2	1	3	3	8	8
Kentucky_Warbler_0052_795874.jpg	2	1	0	2	3	1	1	0	1	1	3	1	0	1	3	2	3	2	2	3	3	3	1	1	3	3	6	6
Carolina_Wren_0095_186561.jpg	2	3	3	5	3	2	3	4	2	3	2	2	3	1	3	2	3	3	2	2	3	3	2	1	0	2	8	8
Olive_Sided_Flycatcher_0030_796896.jpg	1	0	2	2	0	2	2	3	2	4	2	2	0	1	2	3	3	3	2	2	2	0	2	4	3	3	0	0
Black_Throated_Blue_Warbler_0119_161416.jpg	0	1	3	5	3	4	3	5	3	4	3	4	4	1	3	3	3	3	2	3	3	3	4	1	3	3	5	6
Red_Bellied_Woodpecker_0015_182320.jpg	2	2	0	2	3	4	3	0	4	2	1	4	4	1	4	4	3	3	2	1	3	3	4	1	3	4	7	7
Western_Gull_0027_53994.jpg	2	4	3	1	3	4	0	5	4	4	4	4	4	1	3	2	1	1	3	3	3	3	4	1	3	3	1	1
Song_Sparrow_0125_122435.jpg	1	0	0	2	0	4	3	2	4	3	2	4	3	3	3	2	3	2	2	2	3	0	4	3	3	2	3	3
Caspian_Tern_0051_145930.jpg	5	0	0	2	0	4	3	3	4	4	4	4	4	1	4	0	2	3	1	0	3	0	4	1	3	0	4	4
Downy_Woodpecker_0028_184131.jpg	2	2	3	2	3	4	4	0	4	2	1	4	0	1	3	2	3	3	2	3	3	3	4	1	3	3	7	7
Carolina_Wren_0013_187086.jpg	1	1	2	5	2	4	2	2	4	1	2	4	1	1	2	2	1	2	2	4	2	2	4	1	3	2	8	8
American_Three_Toed_Woodpecker_0050_796186.jpg	2	0	0	2	3	4	0	3	4	3	3	4	0	3	3	3	1	3	3	3	3	0	4	3	3	3	7	7
Ivory_Gull_0067_49659.jpg	4	1	4	5	4	4	0	6	4	1	4	4	1	1	4	3	3	3	3	4	4	4	4	1	3	4	1	1
Olive_Sided_Flycatcher_0075_30712.jpg	0	1	3	5	3	3	3	3	3	1	3	3	1	1	3	0	3	3	2	3	3	3	3	1	3	3	0	0
Chestnut_Sided_Warbler_0084_163872.jpg	5	4	3	2	3	3	3	3	4	4	3	3	1	1	3	3	3	3	2	1	3	3	3	4	3	1	6	6
Swainson_Warbler_0025_794881.jpg	2	1	0	5	3	2	0	0	2	1	2	2	0	1	3	2	3	3	2	2	3	0	2	1	3	2	6	6
Tree_Sparrow_0123_125324.jpg	1	4	0	2	3	2	0	0	3	4	3	2	4	1	3	3	3	3	2	3	3	3	0	1	3	3	3	3
Heermann_Gull_0056_45751.jpg	0	1	3	3	3	3	3	5	3	1	3	3	1	1	3	3	1	3	3	3	3	3	3	1	3	3	1	1
Rock_Wren_0104_189161.jpg	2	1	3	5	3	3	0	5	3	2	3	3	2	1	3	3	3	3	2	3	3	3	4	1	3	3	8	8
Yellow_Throated_Vireo_0085_159580.jpg	0	4	0	5	3	1	0	3	1	2	1	1	4	4	1	3	3	3	2	1	3	1	1	1	3	1	5	5
Black_Tern_0094_144466.jpg	0	1	3	2	3	3	3	2	3	1	3	3	1	4	3	3	1	3	3	3	3	3	3	1	3	3	4	4
California_Gull_0055_41218.jpg	5	1	0	2	4	4	4	4	4	4	4	4	1	1	4	2	1	1	1	4	3	4	4	1	3	4	1	1
Blue_Headed_Vireo_0026_156245.jpg	1	3	0	2	3	2	3	3	2	3	3	2	1	1	3	3	3	3	2	3	3	3	2	1	3	3	5	5
Warbling_Vireo_0002_158319.jpg	0	0	0	5	3	4	0	3	3	1	3	4	0	1	3	3	3	3	2	3	3	0	4	1	3	3	5	5
Heermann_Gull_0053_45854.jpg	5	1	3	1	3	3	3	5	4	4	4	3	4	1	3	3	3	2	3	4	3	3	3	1	3	4	1	1
Red_Headed_Woodpecker_0078_183427.jpg	2	0	0	2	3	4	3	2	1	4	1	4	4	1	3	3	1	3	2	1	3	0	4	1	3	1	7	7
Yellow_Throated_Vireo_0071_159707.jpg	1	3	2	5	2	2	2	4	2	3	3	1	3	2	2	2	2	1	1	2	3	1	1	3	2	3	5	5
Slaty_Backed_Gull_0049_53318.jpg	5	4	3	1	3	3	3	1	3	4	3	0	4	0	3	0	1	3	3	3	3	3	3	4	3	3	1	1
Scissor_Tailed_Flycatcher_0121_41843.jpg	4	4	3	5	3	4	3	3	4	4	4	4	4	4	4	1	1	1	2	4	3	3	4	4	3	4	0	0
Belted_Kingfisher_0104_70596.jpg	0	4	0	2	3	3	0	0	4	1	4	3	4	4	3	0	1	3	2	3	3	0	3	4	0	3	2	2
Palm_Warbler_0002_169527.jpg	0	1	3	5	3	1	3	5	3	1	2	0	1	0	3	3	3	3	2	3	3	3	0	0	3	3	6	6
Ringed_Kingfisher_0050_73002.jpg	1	1	3	2	3	3	0	6	4	1	3	3	4	1	3	3	1	3	2	3	3	3	3	1	3	3	2	2
Brewer_Sparrow_0003_107459.jpg	0	3	3	5	3	3	0	5	3	3	3	3	0	3	3	2	3	3	2	3	3	0	3	3	3	3	3	3
Artic_Tern_0015_141829.jpg	5	1	0	1	0	4	4	1	4	1	3	4	1	1	3	0	1	1	1	3	4	4	4	1	3	3	4	4
Green_Kingfisher_0077_71129.jpg	2	3	3	0	3	3	3	4	3	3	3	3	3	3	3	3	0	3	2	3	3	3	3	3	3	3	2	2
Magnolia_Warbler_0047_165900.jpg	1	4	3	2	3	1	3	3	1	4	3	1	4	4	3	3	3	3	2	3	3	3	1	4	3	3	6	6
Palm_Warbler_0024_170501.jpg	1	2	3	5	2	3	2	5	1	3	2	3	3	3	2	2	2	3	2	3	3	3	3	2	2	2	6	6
Ring_Billed_Gull_0070_51316.jpg	0	1	3	1	3	4	3	5	4	1	4	4	4	1	3	1	1	1	3	3	3	3	4	1	3	4	1	1
Pileated_Woodpecker_0050_180398.jpg	0	1	3	2	3	3	3	3	3	1	3	3	1	1	3	3	1	3	3	1	3	3	3	1	1	1	7	7
Vermilion_Flycatcher_0032_42216.jpg	0	1	0	2	3	1	3	3	1	1	3	1	1	1	3	3	3	3	2	1	3	3	1	1	3	1	0	0
Clay_Colored_Sparrow_0090_110669.jpg	0	3	0	2	3	3	0	0	3	4	3	3	4	4	3	3	3	2	2	3	3	3	3	1	3	3	3	3
Least_Flycatcher_0054_30450.jpg	0	1	3	5	3	2	3	3	2	0	3	2	1	1	3	3	3	3	2	3	3	3	2	1	3	3	0	0
Worm_Eating_Warbler_0023_176118.jpg	0	0	0	5	1	1	0	3	1	3	0	1	0	1	1	2	1	2	2	0	1	0	0	0	3	0	6	6
Carolina_Wren_0077_186294.jpg	1	1	3	5	3	2	3	6	1	3	2	2	3	1	3	1	1	2	2	3	3	3	4	4	3	2	8	8
Heermann_Gull_0018_45608.jpg	5	1	3	1	3	3	3	1	3	4	3	3	4	1	3	3	3	3	3	4	3	3	3	1	3	4	1	1
Elegant_Tern_0065_151021.jpg	4	1	4	2	4	4	4	2	4	4	4	4	1	1	4	4	0	1	3	3	3	4	4	1	3	4	4	4
Red_Eyed_Vireo_0132_156686.jpg	3	1	3	5	2	2	2	2	4	1	3	4	1	4	3	3	1	3	2	3	2	2	4	4	3	2	5	5
Warbling_Vireo_0068_158684.jpg	2	1	0	5	3	4	3	5	3	3	3	4	3	1	3	3	1	2	2	3	3	0	3	4	3	3	5	5
Fox_Sparrow_0035_114866.jpg	2	4	3	2	3	3	3	3	3	4	3	3	2	3	3	2	3	1	2	3	3	3	3	3	3	3	3	3
Yellow_Bellied_Flycatcher_0045_42575.jpg	2	1	3	5	3	4	3	6	4	1	3	4	1	1	3	3	3	2	2	3	3	3	4	1	3	3	0	0
Fox_Sparrow_0125_114557.jpg	1	4	2	2	3	3	3	2	3	3	3	3	4	4	3	3	3	3	2	3	3	3	3	3	3	3	3	3
Artic_Tern_0093_141880.jpg	0	4	3	2	3	4	3	1	4	4	4	4	4	1	3	1	1	3	3	3	3	3	4	1	3	3	4	4
Artic_Tern_0138_142527.jpg	3	1	4	5	4	4	4	4	4	1	3	4	1	1	3	1	1	3	2	3	4	4	4	1	3	3	4	4
Least_Flycatcher_0092_30154.jpg	0	0	0	5	0	3	3	6	3	0	3	3	0	1	3	3	3	3	2	3	0	0	3	1	3	3	0	0
Mourning_Warbler_0053_795345.jpg	4	2	1	2	1	1	2	5	1	4	1	1	4	3	1	2	3	3	2	1	2	1	1	1	3	2	6	6
Cerulean_Warbler_0010_797210.jpg	1	1	3	5	3	4	3	3	4	3	3	0	1	0	3	3	3	3	2	3	3	3	0	0	3	3	6	6
Chipping_Sparrow_0109_108162.jpg	5	3	3	2	3	3	3	3	3	4	3	3	4	1	3	2	3	3	2	2	3	3	3	1	3	2	3	3
Rock_Wren_0009_189162.jpg	0	1	3	2	3	4	3	3	4	2	3	4	4	1	3	3	1	3	2	3	3	3	4	1	3	3	8	8
Pied_Kingfisher_0030_72603.jpg	1	3	0	2	4	4	0	0	4	3	4	4	0	1	4	3	1	3	2	3	4	4	4	1	4	3	2	2
Le_Conte_Sparrow_0016_795223.jpg	1	4	1	2	1	4	2	3	1	3	3	4	4	1	2	2	3	4	2	1	3	3	1	4	3	1	3	3
Ivory_Gull_0043_49755.jpg	2	1	4	5	4	4	4	4	4	1	4	4	1	1	4	3	3	1	3	4	4	4	4	1	3	4	1	1
Cerulean_Warbler_0055_163524.jpg	1	3	3	5	1	2	2	2	3	3	2	3	2	2	1	2	1	2	1	2	3	2	3	2	4	3	6	6
Blue_Headed_Vireo_0105_156229.jpg	2	0	0	2	3	3	3	2	3	4	3	4	2	1	3	3	1	3	2	3	3	0	3	4	3	3	8	5
Brewer_Sparrow_0024_107439.jpg	0	0	0	2	3	4	0	5	3	3	4	4	0	1	3	2	3	3	2	3	3	0	4	1	3	3	3	3
Philadelphia_Vireo_0045_156608.jpg	1	1	3	2	3	3	3	1	1	1	3	3	0	1	3	3	3	3	2	3	3	3	1	1	3	3	5	5
Nashville_Warbler_0064_167411.jpg	1	4	3	2	3	1	3	3	1	4	3	1	4	1	3	0	3	3	2	3	3	3	1	1	3	3	6	6
White_Crowned_Sparrow_0142_128237.jpg	2	3	3	2	3	3	3	5	3	3	3	3	3	1	3	3	3	3	2	3	3	3	3	1	3	3	3	3
Marsh_Wren_0106_188100.jpg	4	2	3	2	3	2	3	2	2	1	3	2	3	1	3	2	1	3	2	3	3	3	2	1	3	3	8	8
California_Gull_0030_41354.jpg	5	1	1	5	1	1	1	3	1	1	1	1	3	3	1	1	1	3	2	1	1	1	1	4	3	1	1	1
Black_Tern_0080_144130.jpg	1	0	3	2	3	3	3	4	3	1	3	3	1	1	3	3	1	3	2	3	3	0	3	1	3	3	4	4
White_Crowned_Sparrow_0010_127651.jpg	2	3	3	2	3	3	0	6	3	3	3	3	3	1	3	1	3	2	2	3	3	3	3	1	3	4	3	3
Red_Headed_Woodpecker_0084_183004.jpg	2	0	0	2	0	4	3	0	3	4	3	4	1	1	3	3	1	3	2	3	3	0	3	4	3	3	7	7
Bewick_Wren_0005_184699.jpg	1	1	0	5	3	2	3	2	4	3	3	3	3	1	3	3	1	3	2	3	3	3	3	1	3	3	8	8
Artic_Tern_0037_141141.jpg	5	0	0	3	0	4	0	0	4	1	0	4	0	1	3	3	3	3	3	3	4	0	4	1	3	3	4	4
Ivory_Gull_0077_49051.jpg	5	0	0	5	4	4	4	6	4	1	4	4	1	1	4	3	3	3	3	4	4	0	4	1	3	4	1	1
Baird_Sparrow_0017_794586.jpg	0	1	3	5	3	3	3	5	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	3	3
Philadelphia_Vireo_0002_156591.jpg	1	1	3	5	3	3	3	3	3	1	3	3	1	1	3	1	3	3	2	3	3	3	3	1	3	3	5	5
Chipping_Sparrow_0010_109760.jpg	1	3	3	2	3	4	0	3	2	3	3	4	1	1	3	2	3	2	2	3	3	3	2	1	3	3	3	3
Green_Kingfisher_0013_71293.jpg	1	0	0	2	2	2	4	0	4	2	4	4	0	1	3	3	1	3	2	3	2	0	2	1	3	3	2	2
Caspian_Tern_0069_145931.jpg	2	1	3	2	3	3	4	1	3	1	4	3	1	1	3	3	1	3	2	3	3	4	3	1	3	3	4	4
Great_Crested_Flycatcher_0064_29546.jpg	2	4	0	5	3	1	3	4	4	4	3	1	0	4	3	3	3	3	2	2	3	3	3	1	3	2	8	0
Red_Eyed_Vireo_0079_158198.jpg	2	0	0	0	0	2	2	3	2	4	2	2	4	1	2	0	0	0	2	2	2	0	2	1	3	2	5	5
Grasshopper_Sparrow_0102_116101.jpg	1	1	4	2	3	3	3	6	4	1	3	3	1	1	4	2	3	2	2	3	3	3	3	1	3	3	3	3
Ring_Billed_Gull_0089_51348.jpg	0	1	3	1	3	4	3	1	4	1	3	4	2	1	3	1	3	1	3	3	3	3	4	1	3	3	1	1
Downy_Woodpecker_0072_184401.jpg	0	4	3	2	3	4	3	5	4	2	3	4	4	1	3	3	3	3	2	3	3	3	4	1	3	3	7	7
Red_Headed_Woodpecker_0031_183096.jpg	2	4	3	2	3	4	3	3	1	4	1	4	1	1	3	3	1	3	2	1	3	3	1	1	3	1	7	7
Acadian_Flycatcher_0030_795591.jpg	0	0	0	5	0	3	0	0	0	0	0	0	0	0	3	0	3	3	2	0	3	0	0	0	3	0	0	0
Myrtle_Warbler_0034_166720.jpg	0	4	1	5	3	4	3	5	4	1	3	4	1	1	3	3	3	3	2	3	3	3	4	1	3	3	6	6
Red_Bellied_Woodpecker_0071_180866.jpg	2	3	3	5	3	4	0	3	4	3	2	2	3	1	3	4	1	3	2	2	3	3	4	1	2	2	7	7
Le_Conte_Sparrow_0040_117088.jpg	1	1	3	2	3	3	3	3	3	1	3	3	1	1	3	3	3	3	2	3	3	3	3	1	3	3	3	3
Rock_Wren_0022_188958.jpg	1	2	3	5	2	4	3	5	4	2	2	4	3	1	2	3	1	3	2	2	3	3	4	1	3	2	8	8
Caspian_Tern_0070_147545.jpg	5	4	3	2	3	4	3	1	4	4	4	4	4	1	3	3	1	2	3	3	3	3	4	1	3	3	4	4
Winter_Wren_0005_189750.jpg	0	1	3	5	3	3	3	3	3	1	3	3	1	1	3	2	1	2	2	3	3	3	3	1	3	3	8	8
Pied_Kingfisher_0019_72659.jpg	0	2	0	2	3	3	3	0	4	2	3	4	0	1	3	3	1	3	2	3	3	3	3	4	3	4	2	2
