,img_name,h_bar,v_bar,circle,triangle,y,circle_hn,h_bar_hn,triangle_hn,v_bar_hn,y_hat
1490,img_1490.png,1,1,1,1,0,1,1,1,1,1
1491,img_1491.png,0,1,0,0,1,0,0,0,1,1
1492,img_1492.png,1,0,0,1,0,0,1,1,0,0
1493,img_1493.png,0,1,0,0,1,0,0,0,1,1
1494,img_1494.png,1,1,1,1,1,1,1,1,1,1
1495,img_1495.png,1,1,0,1,1,0,1,1,1,1
1496,img_1496.png,0,1,0,0,0,0,0,0,1,1
1497,img_1497.png,0,1,0,0,0,0,0,0,1,1
1498,img_1498.png,0,1,0,0,1,0,0,0,1,1
1499,img_1499.png,0,1,1,0,1,1,0,0,1,1
1500,img_1500.png,0,1,0,0,0,0,0,0,1,1
1501,img_1501.png,0,1,1,1,1,1,0,1,1,1
1502,img_1502.png,0,1,0,0,1,0,0,0,1,1
1503,img_1503.png,1,1,0,0,1,0,1,0,1,1
1504,img_1504.png,0,1,1,0,0,1,0,0,1,1
1505,img_1505.png,1,1,0,1,1,0,1,0,1,1
1506,img_1506.png,0,1,0,0,1,0,0,0,1,1
1507,img_1507.png,0,1,0,0,0,0,0,0,1,1
1508,img_1508.png,0,1,1,1,0,1,0,1,1,1
1509,img_1509.png,0,1,1,0,0,1,0,0,1,1
1510,img_1510.png,0,1,0,0,1,0,0,0,1,1
1511,img_1511.png,0,1,0,0,0,0,0,0,1,1
1512,img_1512.png,1,1,0,0,1,0,1,0,1,1
1513,img_1513.png,1,0,0,0,1,0,1,0,0,0
1514,img_1514.png,0,0,0,0,0,0,0,0,0,0
1515,img_1515.png,0,1,0,0,0,0,0,0,1,1
1516,img_1516.png,0,1,1,1,0,1,0,1,1,1
1517,img_1517.png,0,1,0,0,0,0,0,0,1,1
1518,img_1518.png,0,1,1,0,1,1,0,0,1,1
1519,img_1519.png,0,1,0,0,1,0,0,0,1,1
1520,img_1520.png,0,1,1,0,0,1,0,0,1,1
1521,img_1521.png,0,1,0,0,1,0,0,0,1,1
1522,img_1522.png,0,1,1,1,1,1,0,1,1,1
1523,img_1523.png,0,1,0,0,1,0,0,0,1,1
1524,img_1524.png,0,1,0,0,1,0,0,0,1,1
1525,img_1525.png,0,1,0,0,0,0,0,0,1,1
1526,img_1526.png,0,1,0,0,0,0,0,0,1,1
1527,img_1527.png,1,1,1,1,1,1,1,1,1,1
1528,img_1528.png,0,1,0,0,0,0,0,0,1,1
1529,img_1529.png,0,0,1,0,0,1,0,0,0,0
1530,img_1530.png,0,1,0,1,1,0,0,0,1,1
1531,img_1531.png,0,0,0,0,1,0,0,0,0,0
1532,img_1532.png,0,1,0,0,0,0,0,0,1,1
1533,img_1533.png,0,0,0,0,0,0,0,0,0,0
1534,img_1534.png,0,1,0,0,1,0,0,0,1,1
1535,img_1535.png,0,1,1,0,1,1,0,0,1,1
1536,img_1536.png,0,1,0,0,0,0,0,0,1,1
1537,img_1537.png,0,0,0,0,1,0,0,0,0,0
1538,img_1538.png,0,1,0,0,0,0,0,0,1,1
1539,img_1539.png,1,1,1,1,1,1,1,1,1,1
1540,img_1540.png,0,0,0,0,0,0,0,0,0,0
1541,img_1541.png,0,1,1,1,1,1,0,1,1,1
1542,img_1542.png,0,0,0,0,0,0,0,0,0,0
1543,img_1543.png,1,0,0,1,0,0,1,1,0,0
1544,img_1544.png,0,0,0,0,0,0,0,0,0,0
1545,img_1545.png,0,1,1,0,1,1,0,0,1,1
1546,img_1546.png,0,1,0,0,1,0,0,0,1,1
1547,img_1547.png,1,1,0,1,1,0,1,1,1,1
1548,img_1548.png,0,1,0,1,1,0,0,0,1,1
1549,img_1549.png,0,0,0,0,0,0,0,0,0,0
1550,img_1550.png,0,0,1,0,0,1,0,0,0,0
1551,img_1551.png,0,1,0,0,0,0,0,0,1,1
1552,img_1552.png,0,1,0,0,1,0,0,0,1,1
1553,img_1553.png,0,1,0,0,0,0,0,0,1,1
1554,img_1554.png,0,0,0,0,0,0,0,0,0,0
1555,img_1555.png,1,1,0,0,1,0,1,0,1,1
1556,img_1556.png,0,1,0,0,0,0,0,0,1,1
1557,img_1557.png,0,1,0,0,0,0,0,0,1,1
1558,img_1558.png,0,1,1,0,1,1,0,0,1,1
1559,img_1559.png,1,0,0,1,0,0,1,1,0,0
1560,img_1560.png,0,0,0,0,0,0,0,0,0,0
1561,img_1561.png,1,0,0,0,1,0,1,0,0,0
1562,img_1562.png,1,0,1,0,0,1,1,0,0,0
1563,img_1563.png,0,1,1,0,1,1,0,0,1,1
1564,img_1564.png,0,1,0,0,0,0,0,0,1,1
1565,img_1565.png,1,1,0,1,1,0,1,1,1,1
1566,img_1566.png,0,0,0,0,0,0,0,0,0,0
1567,img_1567.png,1,0,1,1,1,1,1,0,0,0
1568,img_1568.png,0,1,0,0,0,0,0,0,1,1
1569,img_1569.png,1,1,0,0,1,0,1,0,1,1
1570,img_1570.png,0,1,0,0,1,0,0,0,1,1
1571,img_1571.png,0,1,0,0,0,0,0,0,1,1
1572,img_1572.png,0,1,1,1,1,1,0,1,1,1
1573,img_1573.png,0,1,0,0,0,0,0,0,1,1
1574,img_1574.png,0,1,0,0,0,0,0,0,1,1
1575,img_1575.png,1,0,0,0,1,0,1,0,0,0
1576,img_1576.png,1,0,0,0,1,0,1,0,0,0
1577,img_1577.png,1,1,0,1,1,0,1,1,1,1
1578,img_1578.png,1,1,0,1,1,0,1,1,1,1
1579,img_1579.png,0,0,1,0,0,1,0,0,0,0
1580,img_1580.png,0,1,0,0,1,0,0,0,1,1
1581,img_1581.png,0,1,0,0,0,0,0,0,1,1
1582,img_1582.png,0,1,0,0,1,0,0,0,1,1
1583,img_1583.png,1,1,1,0,1,1,1,0,1,1
1584,img_1584.png,1,1,0,0,0,0,1,0,1,1
1585,img_1585.png,1,0,0,1,0,0,1,1,0,0
1586,img_1586.png,0,1,0,0,1,0,0,0,1,1
1587,img_1587.png,1,1,0,0,0,0,1,0,1,1
1588,img_1588.png,0,1,0,0,0,0,0,0,1,1
1589,img_1589.png,0,0,1,0,0,1,0,0,0,0
1590,img_1590.png,1,0,1,1,0,1,1,1,0,0
1591,img_1591.png,1,0,0,0,1,0,1,0,0,0
1592,img_1592.png,0,0,0,0,0,0,0,0,0,0
1593,img_1593.png,0,0,0,0,0,0,0,0,0,0
1594,img_1594.png,0,1,1,1,0,1,0,0,1,1
1595,img_1595.png,0,1,0,0,1,0,0,0,1,1
1596,img_1596.png,0,1,1,0,0,1,0,0,1,1
1597,img_1597.png,0,0,0,0,1,0,0,0,0,0
1598,img_1598.png,0,1,1,0,1,1,0,0,1,1
1599,img_1599.png,1,1,0,1,1,0,1,1,1,1
1600,img_1600.png,0,0,0,0,0,0,0,0,0,0
1601,img_1601.png,0,1,0,0,1,0,0,0,1,1
1602,img_1602.png,1,0,0,0,0,0,1,0,0,0
1603,img_1603.png,1,1,1,1,1,1,1,1,1,1
1604,img_1604.png,0,1,0,1,1,0,0,1,1,1
1605,img_1605.png,0,1,0,0,1,1,0,0,1,1
1606,img_1606.png,1,1,0,1,1,0,1,1,1,1
1607,img_1607.png,0,1,0,1,0,0,0,1,1,1
1608,img_1608.png,0,1,1,1,1,1,0,1,1,1
1609,img_1609.png,0,0,0,1,0,0,0,1,0,0
1610,img_1610.png,0,1,0,0,1,0,0,0,1,1
1611,img_1611.png,0,0,0,0,0,0,0,0,0,0
1612,img_1612.png,0,0,0,0,0,0,0,0,0,0
1613,img_1613.png,0,0,0,0,0,0,0,0,0,0
1614,img_1614.png,0,0,1,0,0,1,0,0,0,0
1615,img_1615.png,0,1,0,1,1,0,0,1,1,1
1616,img_1616.png,1,1,1,0,1,1,1,0,1,1
1617,img_1617.png,0,1,0,1,1,0,0,1,1,1
1618,img_1618.png,0,1,0,0,1,0,0,0,1,1
1619,img_1619.png,0,1,1,1,0,1,0,0,1,1
1620,img_1620.png,1,1,0,1,0,0,1,1,1,1
1621,img_1621.png,0,1,0,0,1,0,0,0,1,1
1622,img_1622.png,0,1,0,0,0,0,0,0,1,1
1623,img_1623.png,0,0,1,0,0,1,0,0,0,0
1624,img_1624.png,1,1,0,1,0,0,1,0,1,1
1625,img_1625.png,0,1,0,0,1,0,0,0,1,1
1626,img_1626.png,0,1,0,0,0,0,0,0,1,1
1627,img_1627.png,1,1,0,0,1,0,1,0,1,1
1628,img_1628.png,1,1,0,1,1,0,1,1,1,1
1629,img_1629.png,0,1,1,0,1,1,0,0,1,1
1630,img_1630.png,0,1,0,0,1,0,0,0,1,1
1631,img_1631.png,0,1,0,0,0,0,0,0,1,1
1632,img_1632.png,0,1,1,0,1,1,0,0,1,1
1633,img_1633.png,0,1,0,0,0,0,0,0,1,1
1634,img_1634.png,0,1,0,0,0,0,0,0,1,1
1635,img_1635.png,0,1,0,0,0,0,0,0,1,1
1636,img_1636.png,0,1,0,0,1,0,0,0,1,1
1637,img_1637.png,0,1,0,0,1,0,0,0,1,1
1638,img_1638.png,1,1,0,1,1,0,1,1,1,1
1639,img_1639.png,0,1,0,0,1,0,0,0,1,1
1640,img_1640.png,1,1,0,0,1,0,1,0,1,1
1641,img_1641.png,1,1,0,1,1,0,1,1,1,1
1642,img_1642.png,0,0,0,1,0,0,0,1,0,0
1643,img_1643.png,1,1,0,1,1,0,0,1,1,1
1644,img_1644.png,0,1,0,0,0,0,0,0,1,1
1645,img_1645.png,0,0,1,0,0,1,0,0,0,0
1646,img_1646.png,0,1,0,0,0,0,0,0,1,1
1647,img_1647.png,1,0,0,1,0,0,1,1,0,0
1648,img_1648.png,0,1,0,0,1,0,0,0,1,1
1649,img_1649.png,0,1,0,1,0,0,0,1,1,1
1650,img_1650.png,0,1,1,1,0,1,0,1,1,1
1651,img_1651.png,0,1,0,0,1,0,0,0,1,1
1652,img_1652.png,1,1,1,1,1,1,1,1,1,1
1653,img_1653.png,0,1,0,0,0,0,0,0,1,1
1654,img_1654.png,0,1,0,0,0,0,0,0,1,1
1655,img_1655.png,1,0,0,0,1,0,1,0,0,0
1656,img_1656.png,0,1,1,0,1,1,0,0,1,1
1657,img_1657.png,0,1,0,0,0,0,0,0,1,1
1658,img_1658.png,0,0,0,0,0,0,0,0,0,0
1659,img_1659.png,1,1,1,1,1,1,1,1,1,1
1660,img_1660.png,1,0,0,0,0,0,1,0,0,0
1661,img_1661.png,0,1,0,0,0,0,0,0,1,1
1662,img_1662.png,1,1,1,0,1,1,1,0,1,1
1663,img_1663.png,1,0,0,1,0,0,1,1,0,0
1664,img_1664.png,0,1,0,0,0,0,0,0,1,1
1665,img_1665.png,0,1,0,0,1,0,0,0,1,1
1666,img_1666.png,1,1,0,1,1,0,1,1,1,1
1667,img_1667.png,0,0,1,1,0,1,0,1,0,0
1668,img_1668.png,0,1,0,0,1,0,0,0,1,1
1669,img_1669.png,0,0,0,0,0,0,0,0,0,0
1670,img_1670.png,0,1,1,0,1,1,0,0,1,1
1671,img_1671.png,1,0,0,1,1,0,1,1,0,0
1672,img_1672.png,0,1,0,0,1,0,0,0,1,1
1673,img_1673.png,0,1,0,1,1,0,0,1,1,1
1674,img_1674.png,0,1,0,0,0,0,0,0,1,1
1675,img_1675.png,0,0,0,0,1,0,0,0,0,0
1676,img_1676.png,0,0,0,0,0,0,0,0,0,0
1677,img_1677.png,0,1,1,0,0,1,0,0,1,1
1678,img_1678.png,1,0,1,1,0,1,1,1,0,0
1679,img_1679.png,0,1,0,1,0,0,0,1,1,1
1680,img_1680.png,0,1,0,0,1,0,0,0,1,1
1681,img_1681.png,0,1,0,0,1,0,0,0,1,1
1682,img_1682.png,1,1,0,0,1,0,1,0,1,1
1683,img_1683.png,0,0,1,0,0,1,0,0,0,0
1684,img_1684.png,0,0,1,0,0,1,0,0,0,0
1685,img_1685.png,0,1,1,0,1,1,0,0,1,1
1686,img_1686.png,0,1,0,0,1,0,0,0,1,1
1687,img_1687.png,0,0,0,0,0,0,0,0,0,0
1688,img_1688.png,0,1,0,0,0,0,0,0,1,1
1689,img_1689.png,0,1,1,0,1,1,0,0,1,1
1690,img_1690.png,1,1,0,1,1,0,1,1,1,1
1691,img_1691.png,0,0,0,0,0,0,0,0,0,0
1692,img_1692.png,0,1,0,0,1,0,0,0,1,1
1693,img_1693.png,0,1,1,0,1,1,0,0,1,1
1694,img_1694.png,0,1,0,0,0,0,0,0,1,1
1695,img_1695.png,0,1,0,1,1,0,0,0,1,1
1696,img_1696.png,1,0,0,1,0,0,1,0,0,0
1697,img_1697.png,0,1,0,0,1,0,0,0,1,1
1698,img_1698.png,0,0,1,0,0,1,0,0,0,0
1699,img_1699.png,0,0,0,0,0,0,0,0,0,0
1700,img_1700.png,0,1,1,0,1,1,0,0,1,1
1701,img_1701.png,1,1,0,1,1,0,1,1,1,1
1702,img_1702.png,0,1,1,0,0,1,0,0,1,1
1703,img_1703.png,1,1,0,0,1,0,1,0,1,1
1704,img_1704.png,1,1,1,1,1,1,1,1,1,1
1705,img_1705.png,0,1,1,1,0,1,0,1,1,1
1706,img_1706.png,1,1,1,0,1,1,1,0,1,1
1707,img_1707.png,0,0,0,0,0,0,0,0,0,0
1708,img_1708.png,0,1,0,0,0,0,0,0,1,1
1709,img_1709.png,1,0,0,0,0,0,1,0,0,0
1710,img_1710.png,0,0,0,0,0,0,0,0,0,0
1711,img_1711.png,1,0,0,1,0,0,1,0,0,0
1712,img_1712.png,0,1,1,0,1,1,0,0,1,1
1713,img_1713.png,0,1,0,0,0,0,0,0,1,1
1714,img_1714.png,0,1,1,0,1,1,0,0,1,1
1715,img_1715.png,0,0,0,0,0,0,0,0,0,0
1716,img_1716.png,0,1,1,0,1,1,0,0,1,1
1717,img_1717.png,0,1,1,0,0,1,0,0,1,1
1718,img_1718.png,0,0,0,0,0,0,0,0,0,0
1719,img_1719.png,1,0,1,1,1,1,1,0,0,0
1720,img_1720.png,1,0,0,0,1,0,1,0,0,0
1721,img_1721.png,1,0,0,0,1,0,1,0,0,0
1722,img_1722.png,0,0,0,0,0,0,0,0,0,0
1723,img_1723.png,0,1,1,0,0,1,0,0,1,1
1724,img_1724.png,0,1,0,0,0,0,0,0,1,1
1725,img_1725.png,0,1,0,0,0,0,0,0,1,1
1726,img_1726.png,0,1,0,0,1,0,0,0,1,1
1727,img_1727.png,0,1,0,0,0,0,0,0,1,1
1728,img_1728.png,0,0,0,0,0,0,0,0,0,0
1729,img_1729.png,1,1,0,1,1,0,1,1,1,1
1730,img_1730.png,0,0,1,1,1,1,0,1,0,0
1731,img_1731.png,1,1,0,1,1,0,1,1,1,1
1732,img_1732.png,0,0,1,1,0,1,0,1,0,0
1733,img_1733.png,0,0,0,0,0,0,0,0,0,0
1734,img_1734.png,0,1,0,0,1,0,0,0,1,1
1735,img_1735.png,0,1,0,0,0,0,0,0,1,1
1736,img_1736.png,0,1,0,0,0,0,0,0,1,1
1737,img_1737.png,0,1,0,0,1,0,0,0,1,1
1738,img_1738.png,1,1,0,1,1,0,1,1,1,1
1739,img_1739.png,0,0,0,0,0,0,0,0,0,0
1740,img_1740.png,1,0,0,1,0,0,1,0,0,0
1741,img_1741.png,0,1,0,0,0,0,0,0,1,1
1742,img_1742.png,0,1,0,0,0,0,0,0,1,1
1743,img_1743.png,0,1,0,1,0,0,0,1,1,1
1744,img_1744.png,0,1,0,0,1,0,0,0,1,1
1745,img_1745.png,0,0,0,0,0,0,0,0,0,0
1746,img_1746.png,0,1,0,0,0,0,0,0,1,1
1747,img_1747.png,0,1,0,0,0,0,0,0,1,1
1748,img_1748.png,1,1,0,1,0,0,1,1,1,1
1749,img_1749.png,0,0,1,0,0,1,0,0,0,0
1750,img_1750.png,0,1,1,1,1,1,0,1,1,1
1751,img_1751.png,0,1,1,1,0,1,0,0,1,1
1752,img_1752.png,0,1,0,0,1,0,0,0,1,1
1753,img_1753.png,1,1,0,1,1,0,1,1,1,1
1754,img_1754.png,0,1,1,0,0,1,0,0,1,1
1755,img_1755.png,1,0,0,0,0,0,1,0,0,0
1756,img_1756.png,0,1,0,0,0,0,0,0,1,1
1757,img_1757.png,1,0,0,0,0,0,1,0,0,0
1758,img_1758.png,0,1,1,1,1,1,0,0,1,1
1759,img_1759.png,0,0,0,0,0,0,0,0,0,0
1760,img_1760.png,0,0,0,0,0,0,0,0,0,0
1761,img_1761.png,1,1,0,1,0,0,1,1,1,1
1762,img_1762.png,0,1,1,1,0,1,0,1,1,1
1763,img_1763.png,1,0,1,0,0,1,1,0,0,0
1764,img_1764.png,1,1,0,0,0,0,1,0,1,1
1765,img_1765.png,1,0,0,1,0,0,1,0,0,0
1766,img_1766.png,1,1,1,0,1,1,1,0,1,1
1767,img_1767.png,1,1,0,1,1,0,1,1,1,1
1768,img_1768.png,0,0,1,0,0,1,0,0,0,0
1769,img_1769.png,0,0,0,0,0,0,0,0,0,0
1770,img_1770.png,0,1,1,0,1,1,0,0,1,1
1771,img_1771.png,0,1,1,1,1,1,0,1,1,1
1772,img_1772.png,0,1,1,0,0,1,0,0,1,1
1773,img_1773.png,0,1,0,0,0,0,0,0,1,1
1774,img_1774.png,1,1,0,0,1,0,1,0,1,1
1775,img_1775.png,0,1,1,0,0,1,0,0,1,1
1776,img_1776.png,1,1,0,0,1,0,1,0,1,1
1777,img_1777.png,0,1,0,0,0,0,0,0,1,1
1778,img_1778.png,0,1,0,0,1,0,0,0,1,1
1779,img_1779.png,0,1,0,1,1,0,0,0,1,1
1780,img_1780.png,1,1,0,1,0,0,1,1,1,1
1781,img_1781.png,0,1,0,0,0,0,0,0,1,1
1782,img_1782.png,0,1,0,0,1,0,0,0,1,1
1783,img_1783.png,0,1,0,1,0,0,0,1,1,1
1784,img_1784.png,1,1,0,0,1,0,1,0,1,1
1785,img_1785.png,1,1,0,0,0,0,1,0,1,1
1786,img_1786.png,0,1,1,1,0,1,0,1,1,1
1787,img_1787.png,0,1,0,0,0,0,0,0,1,1
1788,img_1788.png,0,1,0,0,1,0,0,0,1,1
1789,img_1789.png,0,1,0,0,0,0,0,0,1,1
1790,img_1790.png,0,1,0,0,1,0,0,0,1,1
1791,img_1791.png,1,0,1,1,1,1,1,1,0,0
1792,img_1792.png,0,1,0,0,0,0,0,0,1,1
1793,img_1793.png,1,0,0,1,1,0,1,1,0,0
1794,img_1794.png,1,0,0,1,0,0,1,1,0,0
1795,img_1795.png,1,0,0,0,0,0,1,0,0,0
1796,img_1796.png,1,1,0,0,1,0,1,0,1,1
1797,img_1797.png,0,1,0,0,1,0,0,0,1,1
1798,img_1798.png,0,1,0,0,0,0,0,0,1,1
1799,img_1799.png,0,1,1,0,0,1,0,0,1,1
1800,img_1800.png,1,0,0,1,0,0,1,0,0,0
1801,img_1801.png,0,1,0,0,1,0,0,0,1,1
1802,img_1802.png,1,0,0,0,1,0,1,0,0,0
1803,img_1803.png,0,0,0,0,1,0,0,0,0,0
1804,img_1804.png,0,0,0,1,0,0,0,1,0,0
1805,img_1805.png,0,1,0,0,1,0,0,0,1,1
1806,img_1806.png,0,1,0,0,1,0,0,0,1,1
1807,img_1807.png,0,1,0,1,1,0,0,0,1,1
1808,img_1808.png,1,0,0,1,0,0,1,1,0,0
1809,img_1809.png,0,1,0,0,0,0,0,0,1,1
1810,img_1810.png,1,1,1,1,1,1,1,0,1,1
1811,img_1811.png,0,1,0,0,0,0,0,0,1,1
1812,img_1812.png,0,1,1,1,1,1,0,1,1,1
1813,img_1813.png,1,0,0,1,0,0,1,1,0,0
1814,img_1814.png,1,1,0,1,1,0,1,1,1,1
1815,img_1815.png,0,1,0,0,0,0,0,0,1,1
1816,img_1816.png,0,1,1,1,1,1,0,1,1,1
1817,img_1817.png,0,1,0,1,1,0,0,1,1,1
1818,img_1818.png,0,1,0,0,0,0,0,0,1,1
1819,img_1819.png,0,1,0,0,1,0,0,0,1,1
1820,img_1820.png,0,1,1,0,0,1,0,0,1,1
1821,img_1821.png,0,1,0,0,1,0,0,0,1,1
1822,img_1822.png,1,1,0,1,1,0,1,1,1,1
1823,img_1823.png,0,1,1,1,0,1,0,1,1,1
1824,img_1824.png,0,1,0,1,0,0,0,0,1,1
1825,img_1825.png,0,1,0,0,0,0,0,0,1,1
1826,img_1826.png,1,1,0,0,1,0,1,0,1,1
1827,img_1827.png,0,1,1,0,0,1,0,0,1,1
1828,img_1828.png,0,0,0,0,1,0,0,0,0,0
1829,img_1829.png,0,1,0,0,1,0,0,0,1,1
1830,img_1830.png,1,1,0,1,0,0,1,1,1,1
1831,img_1831.png,0,0,0,1,0,0,0,1,0,0
1832,img_1832.png,1,1,0,0,1,0,1,0,1,1
1833,img_1833.png,0,1,0,1,1,0,0,1,0,0
1834,img_1834.png,0,1,0,0,0,0,0,0,1,1
1835,img_1835.png,1,0,1,0,0,1,1,0,0,0
1836,img_1836.png,0,1,0,0,0,0,0,0,1,1
1837,img_1837.png,0,0,0,0,0,0,0,0,0,0
1838,img_1838.png,0,1,0,1,0,0,0,0,1,1
1839,img_1839.png,0,1,0,1,1,0,0,1,1,1
1840,img_1840.png,1,1,0,1,1,0,1,1,1,1
1841,img_1841.png,0,0,0,0,0,0,0,0,0,0
1842,img_1842.png,0,0,1,0,0,1,0,0,0,0
1843,img_1843.png,0,1,0,1,1,0,0,1,1,1
1844,img_1844.png,0,0,0,0,0,0,0,0,0,0
1845,img_1845.png,0,1,0,0,0,0,0,0,1,1
1846,img_1846.png,0,1,0,0,0,0,0,0,1,1
1847,img_1847.png,0,1,0,0,1,0,0,0,1,1
1848,img_1848.png,1,1,0,1,1,0,1,1,1,1
1849,img_1849.png,0,1,0,0,1,0,0,0,1,1
1850,img_1850.png,1,1,0,1,1,0,1,0,1,1
1851,img_1851.png,0,1,0,0,0,0,0,0,1,1
1852,img_1852.png,0,1,0,0,0,0,0,0,1,1
1853,img_1853.png,1,1,0,0,1,0,1,0,1,1
1854,img_1854.png,1,1,0,1,1,0,1,1,1,1
1855,img_1855.png,0,1,0,0,1,0,0,0,1,1
1856,img_1856.png,0,1,0,1,0,0,0,0,1,1
1857,img_1857.png,1,1,0,1,1,0,1,1,1,1
1858,img_1858.png,0,1,0,0,1,0,0,0,1,1
1859,img_1859.png,1,0,0,0,1,0,1,0,0,0
1860,img_1860.png,0,1,0,0,0,0,0,0,1,1
1861,img_1861.png,0,1,0,1,1,0,0,1,1,1
1862,img_1862.png,1,1,1,1,1,1,1,1,1,1
1863,img_1863.png,1,1,0,0,1,0,1,1,1,1
1864,img_1864.png,0,1,0,0,1,0,0,0,1,1
1865,img_1865.png,0,1,0,0,1,0,0,0,1,1
1866,img_1866.png,0,1,1,0,0,1,0,0,1,1
1867,img_1867.png,0,1,0,0,1,0,0,0,1,1
1868,img_1868.png,0,1,1,1,0,1,0,1,1,1
1869,img_1869.png,1,1,0,1,1,0,1,1,1,1
1870,img_1870.png,0,1,1,1,0,1,0,0,1,1
1871,img_1871.png,1,0,1,1,1,1,1,1,0,0
1872,img_1872.png,0,1,1,0,1,1,0,0,1,1
1873,img_1873.png,1,0,1,1,0,1,1,1,0,0
1874,img_1874.png,0,1,0,0,1,0,0,0,1,1
1875,img_1875.png,0,1,0,0,0,0,0,0,1,1
1876,img_1876.png,1,0,0,0,1,0,1,0,0,0
1877,img_1877.png,0,1,0,0,1,0,0,0,1,1
1878,img_1878.png,1,0,1,1,0,1,1,1,0,0
1879,img_1879.png,0,1,0,0,1,0,0,0,1,1
1880,img_1880.png,1,1,0,0,0,0,1,0,1,1
1881,img_1881.png,0,1,0,0,1,0,0,1,1,1
1882,img_1882.png,0,0,0,0,1,0,0,0,0,0
1883,img_1883.png,0,1,1,1,1,1,0,1,1,1
1884,img_1884.png,1,1,0,0,1,0,1,0,1,1
1885,img_1885.png,0,1,0,0,1,0,0,0,1,1
1886,img_1886.png,0,1,1,0,0,1,0,0,1,1
1887,img_1887.png,0,1,0,0,0,0,0,0,1,1
1888,img_1888.png,0,1,0,0,0,0,0,0,1,1
1889,img_1889.png,1,1,1,1,0,1,1,0,1,1
1890,img_1890.png,1,1,0,0,1,0,1,0,1,1
1891,img_1891.png,0,1,0,0,0,0,0,0,1,1
1892,img_1892.png,0,1,0,0,1,0,0,0,1,1
1893,img_1893.png,0,1,0,0,1,0,0,0,1,1
1894,img_1894.png,0,1,0,0,0,0,0,0,1,1
1895,img_1895.png,1,1,0,1,1,0,1,0,1,1
1896,img_1896.png,0,0,0,0,0,0,0,0,0,0
1897,img_1897.png,0,1,0,0,1,0,0,0,1,1
1898,img_1898.png,0,1,0,0,1,0,0,0,1,1
1899,img_1899.png,1,0,0,1,1,0,1,1,0,0
1900,img_1900.png,0,1,1,0,1,1,0,0,1,1
1901,img_1901.png,0,0,0,0,1,0,0,0,0,0
1902,img_1902.png,0,1,0,0,0,0,0,0,1,1
1903,img_1903.png,1,1,0,1,1,0,1,1,1,1
1904,img_1904.png,1,1,0,1,1,0,1,1,1,1
1905,img_1905.png,0,1,0,1,1,0,0,0,1,1
1906,img_1906.png,0,1,1,1,1,1,0,1,1,1
1907,img_1907.png,1,0,0,1,0,0,1,1,0,0
1908,img_1908.png,0,1,0,0,0,0,0,0,1,1
1909,img_1909.png,1,0,0,1,0,0,1,1,0,0
1910,img_1910.png,0,1,0,0,1,0,0,0,1,1
1911,img_1911.png,1,0,1,1,0,1,1,0,0,0
1912,img_1912.png,0,1,1,1,0,1,0,0,1,1
1913,img_1913.png,1,1,1,0,1,1,1,0,1,1
1914,img_1914.png,0,0,0,0,0,0,0,0,0,0
1915,img_1915.png,0,1,1,0,0,1,0,0,1,1
1916,img_1916.png,0,0,1,0,0,1,0,0,0,0
1917,img_1917.png,0,1,1,0,1,1,0,1,1,1
1918,img_1918.png,0,0,1,0,1,1,0,0,0,0
1919,img_1919.png,0,1,0,0,1,0,0,0,1,1
1920,img_1920.png,0,1,0,0,1,0,0,0,1,1
1921,img_1921.png,0,1,1,1,1,1,0,1,1,1
1922,img_1922.png,0,1,0,0,0,0,0,0,1,1
1923,img_1923.png,0,0,0,0,0,0,0,1,0,0
1924,img_1924.png,0,1,0,1,1,0,0,0,1,1
1925,img_1925.png,0,0,0,0,0,0,0,0,0,0
1926,img_1926.png,0,1,0,0,1,0,0,0,1,1
1927,img_1927.png,0,1,0,0,1,0,0,0,1,1
1928,img_1928.png,0,1,1,0,0,1,0,0,1,1
1929,img_1929.png,0,1,0,0,0,0,0,0,1,1
1930,img_1930.png,0,1,1,0,0,1,0,0,1,1
1931,img_1931.png,0,1,0,0,1,0,0,0,1,1
1932,img_1932.png,0,1,1,0,0,1,0,0,1,1
1933,img_1933.png,0,1,1,0,1,1,0,0,1,1
1934,img_1934.png,0,0,0,0,0,0,0,0,0,0
1935,img_1935.png,0,1,0,0,1,0,0,0,1,1
1936,img_1936.png,0,1,0,0,1,0,0,0,1,1
1937,img_1937.png,1,1,0,0,1,0,1,0,1,1
1938,img_1938.png,0,1,0,0,0,0,0,0,1,1
1939,img_1939.png,0,0,0,0,0,0,0,0,0,0
1940,img_1940.png,1,0,0,1,0,0,1,0,0,0
1941,img_1941.png,0,1,0,0,1,0,0,0,1,1
1942,img_1942.png,0,0,1,0,1,1,0,0,0,0
1943,img_1943.png,1,1,1,1,1,1,1,1,1,1
1944,img_1944.png,0,1,0,0,1,0,0,0,1,1
1945,img_1945.png,0,1,0,0,1,0,0,0,1,1
1946,img_1946.png,0,0,1,0,0,1,0,0,0,0
1947,img_1947.png,0,1,0,0,0,0,0,0,1,1
1948,img_1948.png,0,1,0,0,1,0,0,0,1,1
1949,img_1949.png,0,1,1,1,0,1,0,1,1,1
1950,img_1950.png,1,1,1,1,1,1,1,1,1,1
1951,img_1951.png,0,1,1,0,1,1,0,0,1,1
1952,img_1952.png,1,1,0,0,0,1,1,0,1,1
1953,img_1953.png,0,0,0,0,0,0,0,0,0,0
